sujeto ,tiempo,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
15,"2,375","28,387291","2,663559","1,238689","0,814543","0,499368","3,036301","1,887653","0,712063","0,627117","0,631335","3,032621","1,977605","3,222242","0,908272","0,979747","2,03529","2,036546","0,89368","2,423968","1,120311","27,164448","3,787625","1,270814","0,661943","0,344843"
15,"2,5","27,045794","2,629798","0,834143","0,75073","0,441216","2,51585","1,953048","0,617501","0,576311","0,594196","2,911767","1,699075","2,256871","0,895499","1,032234","1,775403","1,82068","0,855451","2,712549","1,21216","25,955536","3,755334","0,688512","0,57107","0,291691"
15,"2,625","23,039888","2,559588","0,581859","0,668765","0,416923","1,989453","1,822528","0,572648","0,563418","0,562889","2,721298","1,464313","1,566367","0,918588","1,089783","1,648343","1,636297","0,821648","2,983905","1,299052","22,331263","3,512824","0,400078","0,506226","0,279778"
15,"2,75","17,830359","2,438587","0,428438","0,579776","0,413723","1,692099","1,562343","0,55776","0,589667","0,546705","2,682344","1,303502","1,140429","0,949267","1,118951","1,776489","1,499766","0,773168","3,185511","1,363762","17,938295","3,127342","0,299067","0,468035","0,29205"
15,"2,875","12,913849","2,231323","0,325432","0,502618","0,413129","1,79472","1,256671","0,542365","0,644116","0,551105","2,885687","1,21228","0,895273","0,961699","1,097625","2,162701","1,382993","0,717632","3,27822","1,406588","14,285963","2,672631","0,270939","0,454476","0,308219"
15,3,"9,244959","1,944399","0,258271","0,449491","0,40404","2,313582","0,985537","0,494263","0,705435","0,574514","3,241277","1,207492","0,748684","0,948808","1,027509","2,673401","1,257947","0,664512","3,272288","1,444702","12,112341","2,24913","0,265151","0,458415","0,318339"
15,"3,125","7,038046","1,608433","0,222798","0,425253","0,387679","3,060746","0,78271","0,406672","0,752881","0,604718","3,539758","1,283997","0,666617","0,926638","0,930176","3,076034","1,12742","0,628064","3,218347","1,500768","11,190216","1,913064","0,272286","0,473826","0,325323"
15,"3,25","5,805321","1,287084","0,212143","0,428051","0,371742","3,82248","0,645767","0,305164","0,779246","0,622137","3,680498","1,41363","0,627799","0,914432","0,832452","3,253213","1,01305","0,639448","3,177907","1,585576","10,713016","1,671437","0,299365","0,499659","0,336475"
15,"3,375","4,82944","1,04449","0,236515","0,454472","0,363951","4,376952","0,577936","0,221632","0,789141","0,610977","3,620582","1,581229","0,627467","0,921851","0,755753","3,11353","0,950753","0,721224","3,172801","1,691774","9,812703","1,503091","0,38789","0,542767","0,356845"
15,"3,5","3,850782","0,908541","0,308099","0,499047","0,369094","4,604038","0,582953","0,181647","0,797538","0,568041","3,43513","1,760861","0,661734","0,949508","0,707485","2,701896","0,95441","0,869881","3,194252","1,798529","8,187991","1,349173","0,583057","0,609721","0,385654"
15,"3,625","2,995887","0,866085","0,427544","0,552943","0,385995","4,437676","0,639804","0,185692","0,819327","0,504017","3,284872","1,932828","0,720944","0,989","0,680113","2,174104","1,015214","1,045657","3,232687","1,887088","6,330988","1,196514","0,88762","0,693562","0,417055"
15,"3,75","2,236646","0,880915","0,572779","0,606721","0,406635","3,958371","0,701181","0,227208","0,856763","0,436091","3,196146","2,049471","0,790357","1,030268","0,65947","1,685697","1,098704","1,187305","3,295521","1,944777","4,277849","1,069481","1,250191","0,774888","0,445096"
15,"3,875","1,869422","0,894715","0,719331","0,652223","0,420144","3,36604","0,723506","0,294301","0,895915","0,3805","3,223653","2,078727","0,852074","1,062645","0,635444","1,364386","1,168733","1,239576","3,387453","1,959616","2,868392","0,963444","1,57852","0,829886","0,466206"
15,4,"1,757094","0,890788","0,843436","0,681406","0,419144","2,79168","0,690981","0,372953","0,913566","0,346288","3,266176","2,004019","0,90098","1,0765","0,607431","1,24417","1,193591","1,175165","3,528429","1,93429","1,937989","0,878968","1,786808","0,838944","0,480603"
15,"4,125","2,075584","0,879801","0,928317","0,686535","0,4036","2,398805","0,607464","0,439813","0,889558","0,332756","3,281114","1,835096","0,930885","1,065292","0,582731","1,310539","1,163926","1,013245","3,729876","1,878014","1,823769","0,809629","1,829127","0,794915","0,490965"
15,"4,25","2,46056","0,883419","0,963805","0,661146","0,380784","2,200281","0,493439","0,472571","0,819478","0,333809","3,226775","1,604504","0,9348","1,031687","0,571869","1,503138","1,097364","0,832943","3,969529","1,808098","2,029168","0,760842","1,712104","0,708529","0,499178"
15,"4,375","2,795925","0,926704","0,953251","0,604447","0,361233","2,16591","0,374679","0,468475","0,71726","0,343592","3,109406","1,350178","0,912461","0,984275","0,581439","1,770777","1,022543","0,741863","4,202348","1,752027","2,491565","0,759958","1,483967","0,604909","0,504432"
15,"4,5","2,892668","1,017048","0,906256","0,524393","0,352765","2,184624","0,282257","0,444247","0,609962","0,35856","2,936683","1,129148","0,868477","0,929812","0,608639","2,056576","0,977379","0,813316","4,400362","1,732437","2,977617","0,829375","1,206747","0,510697","0,502317"
15,"4,625","2,757178","1,135948","0,838154","0,438443","0,356532","2,132205","0,240479","0,439586","0,527878","0,374769","2,712691","1,001482","0,818647","0,871904","0,644436","2,267694","0,989657","1,044242","4,576722","1,75984","3,437843","0,970448","0,935559","0,445755","0,487235"
15,"4,75","2,50636","1,249254","0,764308","0,367578","0,366834","1,927836","0,255592","0,493267","0,486346","0,388171","2,434809","0,992395","0,781148","0,814922","0,680161","2,318912","1,058433","1,356354","4,76559","1,827471","3,825795","1,163336","0,706182","0,415193","0,45722"
15,"4,875","2,304942","1,315319","0,713688","0,336348","0,375869","1,595013","0,311267","0,616769","0,478647","0,39681","2,148497","1,070758","0,767736","0,768729","0,714528","2,18644","1,145361","1,642662","4,991044","1,916802","4,061627","1,354401","0,55934","0,416754","0,419327"
15,5,"2,273764","1,304883","0,731182","0,358412","0,380717","1,234811","0,389799","0,78622","0,486017","0,399807","1,932613","1,174843","0,782752","0,743662","0,757411","1,90735","1,204959","1,803953","5,202604","2,002502","4,13871","1,494074","0,546982","0,442332","0,389501"
15,"5,125","2,375742","1,225097","0,874667","0,429998","0,387454","0,929286","0,471227","0,96167","0,49495","0,39632","1,847229","1,250947","0,824127","0,751914","0,82557","1,586102","1,208511","1,802512","5,290115","2,057672","4,006695","1,563583","0,729992","0,481213","0,386241"
15,"5,25","2,49227","1,112619","1,162714","0,53602","0,409484","0,737492","0,547557","1,100632","0,507223","0,385898","1,859016","1,287169","0,879029","0,811148","0,929167","1,312248","1,154932","1,66701","5,14746","2,068841","3,674768","1,565682","1,124326","0,533947","0,423183"
15,"5,375","2,491534","0,997929","1,536313","0,651775","0,457658","0,672991","0,619007","1,171446","0,530769","0,36945","1,872571","1,280418","0,924523","0,932467","1,057617","1,124848","1,053175","1,469239","4,740772","2,036859","3,192453","1,498654","1,658316","0,603229","0,500724"
15,"5,5","2,371917","0,91304","1,877361","0,748073","0,529325","0,694613","0,694494","1,164431","0,568167","0,350345","1,805647","1,232801","0,937508","1,101133","1,178509","1,037793","0,946846","1,286905","4,130242","1,969026","2,73547","1,414328","2,180943","0,686703","0,60346"
15,"5,625","2,200946","0,905972","2,075221","0,800668","0,606044","0,759328","0,777639","1,095561","0,611812","0,333538","1,657007","1,197533","0,907311","1,270951","1,252854","1,041667","0,887517","1,168986","3,448666","1,871594","2,50808","1,423431","2,527463","0,773251","0,704046"
15,"5,75","2,083052","1,027059","2,079349","0,800371","0,660872","0,857867","0,859198","0,995119","0,645577","0,322851","1,472902","1,256175","0,856906","1,388545","1,255551","1,123878","0,89929","1,12163","2,844461","1,74989","2,604174","1,64927","2,598684","0,843671","0,771716"
15,"5,875","2,062933","1,273037","1,90631","0,756395","0,671584","1,001064","0,919092","0,891342","0,655135","0,319803","1,305888","1,468219","0,821295","1,426974","1,186811","1,295321","0,988787","1,118284","2,426756","1,611449","2,982479","2,111538","2,391813","0,881012","0,785495"
15,6,"2,102214","1,581883","1,629808","0,693299","0,632168","1,183354","0,936707","0,799365","0,63861","0,324414","1,265219","1,840595","0,817902","1,396463","1,072","1,529698","1,150424","1,118748","2,222901","1,469855","3,390923","2,706989","2,007258","0,882811","0,743711"
15,"6,125","2,114932","1,871099","1,335114","0,637242","0,555405","1,407483","0,905783","0,724399","0,612195","0,334879","1,399485","2,296122","0,833209","1,333943","0,947855","1,758418","1,384688","1,082778","2,186462","1,347374","3,620126","3,246547","1,578833","0,857455","0,663029"
15,"6,25","2,05713","2,067824","1,086033","0,602482","0,466305","1,640445","0,852628","0,676265","0,604255","0,346601","1,694708","2,687696","0,840663","1,273464","0,846024","1,901321","1,699256","1,017962","2,256398","1,26201","3,553999","3,529726","1,213639","0,816256","0,569579"
15,"6,375","1,984577","2,133002","0,912533","0,587185","0,390911","1,879098","0,822765","0,653239","0,636764","0,355702","2,078899","2,854753","0,828908","1,233833","0,782786","1,902039","2,065154","0,965954","2,434225","1,222301","3,283863","3,477976","0,978943","0,764689","0,486974"
15,"6,5","2,028988","2,055342","0,813821","0,581376","0,346929","2,11714","0,866906","0,663003","0,712134","0,363326","2,447565","2,715818","0,810995","1,211391","0,758017","1,773266","2,406917","0,980041","2,756813","1,235077","2,995889","3,143639","0,8939","0,70332","0,430316"
15,"6,625","2,249263","1,865408","0,772136","0,571526","0,338353","2,321198","0,997153","0,731154","0,812569","0,374432","2,723812","2,33211","0,807506","1,189902","0,760236","1,581642","2,615984","1,08036","3,216394","1,31419","2,850813","2,689031","0,947081","0,633683","0,404835"
15,"6,75","2,612431","1,616825","0,780368","0,545795","0,358129","2,436386","1,185905","0,884861","0,924313","0,394113","2,88698","1,884512","0,832401","1,152646","0,781677","1,480628","2,605836","1,256969","3,726262","1,469122","2,902899","2,288735","1,11885","0,56078","0,407255"
15,"6,875","2,937137","1,357529","0,821956","0,49923","0,394993","2,432904","1,379349","1,118249","1,04659","0,425292","2,951218","1,557394","0,894224","1,090063","0,822293","1,605024","2,345577","1,455608","4,149607","1,692009","3,081052","2,034526","1,362717","0,496337","0,429148"
15,7,"3,087883","1,11453","0,866855","0,440296","0,438767","2,325915","1,508553","1,387888","1,181725","0,467912","2,985475","1,449154","0,986861","1,010502","0,883032","1,983337","1,882717","1,609899","4,361135","1,955484","3,284411","1,895327","1,605489","0,453106","0,460438"
,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"0,125","8,919849","10,784834","2,071573","1,237104","0,552276","2,820142","3,797073","0,541107","0,686998","0,285012","5,816302","4,404473","0,935726","1,714493","0,415894","7,899019","5,381018","1,626621","1,511426","0,507196","11,351146","14,22012","2,286455","0,947657","0,454825"
16,"0,25","8,380997","11,170361","2,221951","1,307331","0,531589","2,663038","3,836596","0,614976","0,711987","0,268811","5,863352","4,933555","0,735078","1,809633","0,431519","9,070624","5,99405","1,649273","1,680147","0,509633","11,183969","14,731819","2,196315","1,044262","0,43543"
16,"0,375","7,856425","12,365458","2,311585","1,389395","0,503212","2,537355","3,775311","0,739616","0,729062","0,24662","6,206534","6,006571","0,684493","1,834115","0,425756","9,765995","6,961134","1,796108","1,74392","0,49323","10,933545","16,112061","2,192036","1,236742","0,435827"
16,"0,5","7,444246","13,864495","2,302765","1,529872","0,474422","2,370105","3,609802","0,894214","0,737105","0,22127","6,512913","7,40615","0,833666","1,831247","0,39873","9,826319","8,175756","2,050918","1,718603","0,459958","10,750835","17,696238","2,249589","1,539893","0,455916"
16,"0,625","7,092269","14,986964","2,20234","1,724904","0,453277","2,100881","3,343172","1,066846","0,730857","0,197901","6,437785","8,749931","1,244928","1,831618","0,362223","9,096954","9,317579","2,335292","1,63059","0,417865","10,655926","18,653576","2,327575","1,896337","0,488311"
16,"0,75","6,887281","15,466015","2,083341","1,925639","0,446496","1,781384","3,053771","1,276844","0,703234","0,181715","5,986974","9,749297","1,991589","1,852934","0,334273","7,767742","10,228335","2,591915","1,508634","0,379992","10,703534","18,663244","2,41633","2,210891","0,523751"
16,"0,875","6,801427","15,574658","2,079607","2,065532","0,457024","1,463151","2,861783","1,545575","0,651219","0,177106","5,287847","10,241724","3,111518","1,892467","0,328146","6,171206","10,976612","2,832363","1,372035","0,359975","10,808497","18,05794","2,581305","2,391817","0,555074"
16,1,"6,799299","15,849058","2,327702","2,092762","0,481622","1,193952","2,850778","1,867427","0,580094","0,185597","4,49244","10,144348","4,523064","1,923823","0,344371","4,813868","11,662888","3,114762","1,23183","0,365148","10,789975","17,511183","2,923589","2,395503","0,577735"
16,"1,125","6,75844","16,574474","2,872225","1,992872","0,51287","0,991582","3,011132","2,200799","0,499503","0,203975","3,758053","9,50991","6,009604","1,906951","0,369823","4,120324","12,351942","3,503329","1,089011","0,389956","10,563483","17,452353","3,472382","2,240383","0,588399"
16,"1,25","6,553173","17,517349","3,58493","1,811328","0,541541","0,85363","3,215356","2,462078","0,424764","0,225692","3,257139","8,526216","7,225087","1,811639","0,386208","4,356675","13,032663","3,986179","0,946931","0,418073","10,000272","17,76815","4,090514","2,013174","0,583368"
16,"1,375","6,208505","18,027372","4,226609","1,630692","0,559678","0,80366","3,292683","2,561085","0,373325","0,243162","3,012639","7,423419","7,82374","1,63666","0,380906","5,43192","13,418975","4,416276","0,822197","0,430601","9,350678","17,832588","4,547129","1,827526","0,558979"
16,"1,5","5,595222","17,443508","4,680917","1,534196","0,562654","0,854904","3,137359","2,455375","0,359475","0,252126","2,927225","6,396894","7,638348","1,411754","0,353052","6,834806","13,100702","4,625588","0,745882","0,416523","8,463111","16,903536","4,753822","1,779878","0,515413"
16,"1,625","5,193721","15,599431","4,96109","1,543141","0,551148","1,005953","2,764407","2,18014","0,382662","0,25386","2,887489","5,549526","6,77384","1,178532","0,311203","7,941576","11,864697","4,500829","0,72963","0,376539","7,905969","14,779715","4,782008","1,879707","0,462304"
16,"1,75","6,174186","13,114668","5,149916","1,625797","0,531357","1,237307","2,276418","1,80838","0,427759","0,252715","2,835923","4,895712","5,507353","0,967143","0,267282","8,31137","9,847051","4,018156","0,758872","0,320433","8,685869","12,023588","4,783821","2,063881","0,416504"
16,"1,875","12,78559","11,372177","5,433632","1,74679","0,513423","1,563496","1,811486","1,442171","0,476483","0,252892","2,90206","4,404202","4,250239","0,809302","0,23282","7,831131","7,550606","3,329358","0,804001","0,262812","14,076403","9,821666","5,008209","2,254758","0,393891"
16,2,"29,680048","11,637792","5,95331","1,868491","0,505457","2,014593","1,469314","1,177944","0,511109","0,256946","3,264786","3,970429","3,328251","0,724774","0,217343","6,753927","5,497533","2,672534","0,835938","0,217663","27,682402","9,29038","5,609315","2,381729","0,398777"
16,"2,125","58,617844","14,252474","6,66165","1,969208","0,509671","2,623703","1,267076","1,05741","0,525346","0,264696","4,116748","3,505536","2,840796","0,732516","0,226564","5,504711","4,013693","2,244548","0,857371","0,193418","50,632618","10,82337","6,495481","2,414774","0,421469"
16,"2,25","94,724174","18,307123","7,308848","2,027765","0,525476","3,295572","1,167088","1,063878","0,521346","0,274639","5,366292","3,029462","2,697845","0,833747","0,261613","4,458496","3,190875","2,130523","0,900943","0,193289","78,841179","13,788547","7,341073","2,35733","0,445185"
16,"2,375","127,465385","22,136559","7,642009","2,02692","0,554041","3,816714","1,105238","1,150726","0,510396","0,286204","6,598977","2,62148","2,77257","1,001758","0,317639","3,818307","2,864527","2,268205","1,004924","0,215724","103,981346","16,820543","7,803734","2,240897","0,454658"
